smiles,molecular_weight,#ro5_violations,alogp,standard_value,mol,MACCS_fp,morgan_fp
CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,334.42,0.0,2.3,83920.86642907037,<rdkit.Chem.rdchem.Mol object at 0x000001C9709D6E40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9572F90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961A200>
COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,368.39,0.0,3.85,11060.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709D6EB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961A270>
CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,288.48,1.0,5.09,83920.85678692917,<rdkit.Chem.rdchem.Mol object at 0x000001C9709D6F20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95730B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961A2E0>
Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,323.81,0.0,3.67,10.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709D6F90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961A350>
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,315.72,0.0,3.04,83920.86249691328,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EA040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961A3C0>
N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,305.21,0.0,1.93,83920.8602685858,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EA0B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961A430>
Cn1c(=O)c2[nH]cnc2n(C)c1=O.Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN,420.43,0.0,-1.04,83920.88451565424,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EA120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961A4A0>
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,246.19,0.0,-1.68,83920.84778669181,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EA190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95732E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961A510>
NC(=O)CN1CCCC1=O,142.16,0.0,-0.91,83920.82587150217,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EA200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961A580>
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,276.21,0.0,3.21,83920.85417217863,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EA270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95733C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961A5F0>
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,266.26,0.0,-1.19,83920.85202235258,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EA2E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961A660>
Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,357.45,0.0,1.71,83920.8712755816,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EA350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95734A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961A6D0>
CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,308.38,0.0,0.53,83920.86091985017,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EA3C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961A740>
CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,291.39,0.0,2.33,83920.85736081011,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EA430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961A7B0>
Cc1ncc([N+](=O)[O-])n1CCO,171.16,0.0,0.09,83920.83199529651,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EA4A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95735F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961A820>
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,347.4,0.0,0.44,83920.86914227772,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EA510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961A890>
Nc1c(C(=O)N/N=C/c2ccccc2)cnn1-c1ccc(S(N)(=O)=O)cc1,384.42,0.0,0.87,49.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EA580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95736D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961A900>
Nc1c(C(=O)N/N=C/c2ccc(Cl)cc2)cnn1-c1ccc(S(N)(=O)=O)cc1,418.87,0.0,1.52,90.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EA5F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961A970>
Nc1c(C(=O)N/N=C/c2ccc([N+](=O)[O-])cc2)cnn1-c1ccc(S(N)(=O)=O)cc1,429.42,0.0,0.77,156.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EA660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95737B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961A9E0>
C[C@@H](N)[C@H]1CC[C@H](C(=O)Nc2ccncc2)CC1,247.34,0.0,2.17,83920.84807530146,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EA6D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961AA50>
Cc1c(CC(=O)NCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,430.5,0.0,2.65,300.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EA740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961AAC0>
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,331.35,0.0,1.58,89125.09,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EA7B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961AB30>
COc1ccc(N2C(=O)/C(=C/c3cn(-c4ccc(S(C)(=O)=O)cc4)nc3-c3cccc(Cl)c3)NC2=S)cc1,565.08,1.0,4.87,560.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EA820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961ABA0>
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,458.58,1.0,5.35,83920.89263881746,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EA890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95739E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961AC10>
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,847.02,2.0,4.62,83920.97450046499,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EA900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573A50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961AC80>
CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O.CS(=O)(=O)O,707.85,1.0,2.72,83920.94514115732,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EA970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573AC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961ACF0>
NCC1(CC(=O)O)CCCCC1,171.24,0.0,1.37,83920.83202753184,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EA9E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573B30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961AD60>
NS(=O)(=O)c1ccc(-n2cc(-c3ccccc3)nn2)cc1,300.34,0.0,1.58,1300.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EAA50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573BA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961ADD0>
O=c1[nH]c2ccccc2c2ccccc12,195.22,0.0,2.68,83920.83709707926,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EAAC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573C10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961AE40>
CCCCC(Sc1nc(OCCC2CCCCC2)cc(OCCC2CCCCC2)n1)C(=O)O,478.7,1.0,6.91,10900.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EAB30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573C80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961AEB0>
CC(C)(C)c1cc(-c2nsc(N)n2)cc(C(C)(C)C)c1O,305.45,0.0,4.09,20000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EABA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573CF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961AF20>
C=CCn1c(-c2ccc(Cl)cc2)cs/c1=N\NC(=O)c1cc(NCCCC)c(Oc2ccccc2)c(S(N)(=O)=O)c1,612.18,2.0,5.95,1520.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EAC10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573D60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961AF90>
CCCCNc1cc(-c2n[nH]c(=S)n2-c2ccc(Br)cc2)cc(S(N)(=O)=O)c1Oc1ccccc1,574.53,2.0,6.01,170.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EAC80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573DD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961B040>
COc1ccc(-c2nnc(/N=C3\NC(=O)CS3)s2)cc1OC,336.4,0.0,2.07,190.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EACF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573E40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961B0B0>
CSc1ccc(-c2cn3c(c2-c2ccccc2)CCC3)cc1,305.45,1.0,5.49,1000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EAD60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573EB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961B120>
CS(=O)(=O)c1ccc(C(=O)/C=C/c2cccc(Cl)c2Cl)cc1,355.24,0.0,4.29,180.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EADD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573F20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961B190>
CS(=O)(=O)c1ccc(-c2cc(-c3ccc(F)cc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)cc1,471.54,0.0,3.4,43.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EAE40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9573F90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961B200>
COc1ccc(C2=NN(C(N)=O)C(c3cn(-c4ccccc4)nc3-c3ccc(Cl)cc3)C2)cc1,471.95,1.0,5.43,1090.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EAEB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961B270>
CC(=O)Oc1cc2oc(-c3ccccc3)cc2cc1-c1c[se]nn1,383.26,0.3175639455789136,3.751596245303984,50.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EAF20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95740B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961B2E0>
O=c1[nH]n2c(=O)c3ccccc3nc2/c1=C/c1cccc(F)c1,307.28,0.0,1.22,47.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EAF90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961B350>
COc1ccccc1/C=c1\c(=O)[nH]n2c(=O)c3ccccc3nc12,319.32,0.0,1.09,47.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EE040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961B3C0>
CS(=O)(=O)c1ccc(-c2cnn(Cc3cccs3)c(=O)c2-c2ccc(F)cc2)cc1,440.52,0.0,4.23,50.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EE0B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961B430>
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,228.25,0.0,2.97,996.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EE120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961B4A0>
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,472.71,1.0,6.21,83920.895627061,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EE190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95742E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961B510>
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)[C@@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@@H]2C1,502.69,2.0,5.27,40000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EE200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961B580>
COC(=O)[C@@H](N)Cc1cn(-c2nc(Cl)nc(N3CCCCC3)n2)c2ccccc12,414.9,0.0,2.5,20.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EE270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95743C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961B5F0>
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,407.51,0.0,4.95,83920.88186470116,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EE2E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961B660>
Clc1nc(OCc2cn(Cc3ccccc3)nn2)nc(N2CCOCC2)n1,387.83,0.0,1.58,100.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EE350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95744A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961B6D0>
COC(=O)[C@H](Cc1ccc(O)cc1)n1cc(COc2nc(Cl)nc(N3CCCC3)n2)nn1,459.89,1.0,1.96,4000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EE3C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961B740>
O=C(NC12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,412.53,0.0,4.34,100000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EE430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961B7B0>
C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,430.38,0.0,2.88,83920.88665971457,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EE4A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95745F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961B820>
C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc(CC(C)C)cc4)c(OCCOC)cc23)c1,567.69,2.0,6.3,10000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EE510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961B890>
O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1,284.31,0.0,2.9,82000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EE580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95746D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961B900>
COc1ccc(-n2nc(CCC(=O)N(C)O)cc2-c2ccc(Cl)cc2)cc1,385.85,0.0,3.98,2850.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EE5F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961B970>
COC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](C)N,328.37,0.0,-1.88,600.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EE660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95747B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961B9E0>
O=C(NCCc1c[nH]c2ccccc12)c1cc2ccccc2cc1O,330.39,0.0,4.0,39210.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EE6D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961BA50>
CCCCCCCCCCCCCC1=CC(=O)C=C(OC)C1=O,320.47,1.0,5.3,880.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EE740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961BAC0>
Cc1cc(C)c2c(=O)n(CN(C)CCNc3ccccc3)sc2n1,342.47,0.0,3.08,494300.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EE7B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961BB30>
CC(C)S(=O)(=O)c1c(O)n(Cc2ccc(F)c(F)c2)c(=O)c2ccccc12,393.41,0.0,3.22,200.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EE820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961BBA0>
COc1ccc(/C=N/NC(=O)c2cnn(-c3ccc(S(N)(=O)=O)cc3)c2N)cc1,414.45,0.0,0.87,150.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EE890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95749E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961BC10>
COc1cc(/C=C2\N=C(c3ccccc3)N(c3ccc(C(=O)O)cc3)C2=O)ccc1OC(=O)c1ccccc1,518.53,2.0,5.45,92.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EE900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574A50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961BC80>
COC(=O)CNC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,322.36,0.0,1.23,75000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EE970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574AC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961BCF0>
COc1cc2c(cc1O)CCc1cc(O)cc(OC)c1-2,272.3,0.0,2.88,5800.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EE9E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574B30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961BD60>
COc1ccc(-c2nc3cc(NC(=O)c4cccc(C)c4)ccc3o2)cc1OC,388.42,1.0,5.07,1560.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EEA50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574BA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961BDD0>
COc1ccc(-c2nc3cc(NC(=O)c4ccccc4Cl)ccc3o2)cc1OC,408.84,1.0,5.42,40.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EEAC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574C10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961BE40>
COc1ccc(Nc2nc(-c3ccc(Cl)cc3)c(C)s2)cc1,330.84,1.0,5.52,5000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EEB30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574C80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961BEB0>
COc1ccc(-n2c(-c3ccc(S(N)(=O)=O)cc3)coc2=O)cc1F,364.35,0.0,1.89,1129.8,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EEBA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574CF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961BF20>
CN(C)c1ccccc1-c1cc(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1,410.42,0.0,3.27,14300.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EEC10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574D60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961BF90>
CCCCCCNC(=O)Oc1cccc(-c2ccc(C(C)C(=O)O)cc2N)c1,384.48,0.0,4.79,12100.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EEC80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574DD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961C040>
COc1ccccc1-c1cc(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1,397.38,0.0,3.21,290.0,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EECF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574E40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961C0B0>
CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,720.96,2.0,5.91,83920.94794867441,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EED60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574EB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961C120>
C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,394.42,0.0,3.7,83920.87909095414,<rdkit.Chem.rdchem.Mol object at 0x000001C9709EEDD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9574F20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E961C190>
